RamanShift:204		
0.351	333.92	
4.587	48.84	
8.82	14.68	
13.049	10.36	
17.275	5.72	
21.497	2.4	
25.716	4.39	
29.931	4.06	
34.142	0.08	
38.351	1.41	
42.555	6.05	
46.756	1.41	
50.954	3.4	
55.148	1.41	
59.339	5.06	
63.527	1.74	
67.71	2.07	
71.891	2.07	
76.068	-0.25	
80.241	2.07	
84.411	4.39	
88.578	0.41	
92.741	4.73	
96.901	7.38	
101.057	2.74	
105.21	8.37	
109.359	3.4	
113.505	10.03	
117.648	12.02	
121.787	11.36	
125.923	10.03	
130.055	12.35	
134.184	11.03	
138.31	18.32	
142.432	22.64	
146.551	25.29	
150.667	26.28	
154.779	30.93	
158.887	41.54	
162.993	37.56	
167.095	42.87	
171.193	48.84	
175.289	45.19	
179.381	51.49	
183.469	56.8	
187.554	55.47	
191.636	65.42	
195.715	66.75	
199.79	69.07	
203.862	65.42	
207.931	73.71	
211.996	70.39	
216.058	73.71	
220.116	75.7	
224.172	72.72	
228.224	76.36	
232.272	79.02	
236.318	80.01	
240.36	83.33	
244.399	84.32	
248.434	76.36	
252.466	81.01	
256.495	83.33	
260.521	88.64	
264.544	85.32	
268.563	86.65	
272.579	85.65	
276.591	84.99	
280.601	83.33	
284.607	85.98	
288.61	87.64	
292.609	89.96	
296.606	87.97	
300.599	82.33	
304.589	86.65	
308.575	86.65	
312.559	90.96	
316.539	85.65	
320.516	88.64	
324.49	93.28	
328.461	93.61	
332.428	92.62	
336.392	99.58	
340.353	107.21	
344.311	102.57	
348.266	98.92	
352.217	90.96	
356.165	81.67	
360.11	77.69	
364.052	69.07	
367.991	70.73	
371.926	62.43	
375.859	56.13	
379.788	60.78	
383.714	52.82	
387.637	54.81	
391.557	52.15	
395.473	45.19	
399.387	51.82	
403.297	50.83	
407.204	47.51	
411.108	45.52	
415.009	42.2	
418.907	42.2	
422.802	48.5	
426.693	44.86	
430.581	50.49	
434.467	48.17	
438.349	48.84	
442.228	49.83	
446.104	47.51	
449.977	51.82	
453.847	52.15	
457.713	52.15	
461.577	51.49	
465.438	65.75	
469.295	76.7	
473.149	78.69	
477.001	70.06	
480.849	66.75	
484.694	61.77	
488.536	57.46	
492.375	56.46	
496.211	57.13	
500.044	58.12	
503.874	57.13	
507.701	64.09	
