RamanShift:204		
0.351	-741.97	
4.587	-118.45	
8.82	-43.49	
13.049	-29.23	
17.275	-23.92	
21.497	-20.94	
25.716	-7.67	
29.931	-11.98	
34.142	-7.67	
38.351	-7.67	
42.555	-7.01	
46.756	-8	
50.954	-6.67	
55.148	-2.69	
59.339	-3.36	
63.527	-7.34	
67.71	-8	
71.891	-3.03	
76.068	-2.69	
80.241	-0.7	
84.411	3.94	
88.578	1.95	
92.741	1.95	
96.901	1.29	
101.057	3.94	
105.21	2.94	
109.359	7.92	
113.505	6.26	
117.648	6.59	
121.787	7.25	
125.923	9.91	
130.055	8.25	
134.184	11.23	
138.31	14.55	
142.432	18.86	
146.551	14.22	
150.667	14.55	
154.779	18.53	
158.887	21.85	
162.993	17.54	
167.095	22.18	
171.193	22.18	
175.289	23.51	
179.381	30.14	
183.469	19.86	
187.554	27.82	
191.636	25.5	
195.715	21.52	
199.79	22.84	
203.862	23.84	
207.931	19.86	
211.996	19.53	
216.058	24.83	
220.116	20.19	
224.172	21.52	
228.224	18.53	
232.272	18.86	
236.318	19.86	
240.36	16.21	
244.399	14.88	
248.434	13.56	
252.466	12.56	
256.495	14.22	
260.521	16.54	
264.544	8.25	
268.563	13.89	
272.579	15.21	
276.591	17.87	
280.601	9.91	
284.607	8.91	
288.61	10.57	
292.609	7.59	
296.606	10.9	
300.599	10.57	
304.589	10.9	
308.575	11.9	
312.559	7.92	
316.539	9.58	
320.516	8.91	
324.49	11.57	
328.461	11.57	
332.428	9.24	
336.392	11.9	
340.353	11.9	
344.311	9.58	
348.266	14.22	
352.217	13.89	
356.165	13.89	
360.11	15.88	
364.052	25.5	
367.991	25.16	
371.926	21.18	
375.859	17.54	
379.788	17.54	
383.714	13.22	
387.637	16.87	
391.557	13.22	
395.473	19.53	
399.387	17.87	
403.297	16.21	
407.204	21.52	
411.108	20.52	
415.009	29.81	
418.907	29.14	
422.802	33.46	
426.693	33.79	
430.581	31.47	
434.467	35.11	
438.349	37.44	
442.228	35.45	
446.104	38.1	
449.977	34.45	
453.847	29.48	
457.713	25.16	
461.577	14.22	
465.438	20.85	
469.295	17.87	
473.149	22.84	
477.001	25.5	
480.849	34.78	
484.694	34.78	
488.536	32.46	
492.375	24.83	
496.211	20.85	
500.044	14.55	
503.874	16.87	
507.701	13.56	
511.525	9.24	
515.346	10.24	
519.163	9.91	
522.978	5.6	
526.79	9.24	
530.598	5.27	
534.404	7.59	
538.207	10.24	
542.006	10.24	
545.803	7.59	
549.596	12.23	
553.387	12.23	
557.175	15.55	
560.959	13.22	
564.741	11.57	
568.519	11.9	
572.295	12.89	
576.068	16.87	
579.837	17.2	
583.604	21.52	
587.368	25.5	
591.128	31.13	
594.886	30.8	
598.641	33.79	
602.393	34.12	
606.142	40.09	
609.887	43.07	
613.63	47.72	
617.37	47.05	
621.108	35.11	
624.842	32.46	
628.573	21.52	
632.301	22.51	
636.027	12.56	
639.749	8.58	
643.468	14.22	
647.185	13.56	
650.899	9.58	
654.609	10.24	
658.317	5.93	
662.022	8.58	
665.724	4.93	
669.423	10.24	
673.119	3.94	
676.813	7.25	
680.503	4.27	
684.191	6.26	
687.875	8.58	
691.557	7.59	
695.236	7.59	
698.912	2.28	
702.585	7.25	
706.256	8.58	
709.923	7.92	
713.588	4.27	
717.249	6.92	
720.908	4.93	
724.564	8.25	
728.217	7.25	
731.868	6.59	
735.515	9.24	
739.16	10.24	
742.801	11.23	
746.44	9.91	
750.076	10.9	
753.71	15.21	
757.34	10.24	
760.968	16.21	
764.593	20.19	
768.215	33.12	
771.834	37.1	
775.45	27.82	
779.064	18.53	
782.675	20.85	
786.283	21.52	
789.888	26.82	
793.49	38.1	
797.09	53.36	
800.686	88.84	
804.281	166.45	
807.872	262.31	
811.46	323.01	
815.046	260.32	
818.629	142.91	
822.209	69.94	
825.786	45.73	
829.361	39.43	
832.933	34.45	
836.502	33.46	
840.068	39.43	
843.632	37.1	
847.193	41.08	
850.751	42.08	
854.306	42.41	
857.859	47.72	
861.409	69.28	
864.956	83.87	
868.5	106.09	
872.042	132.29	
875.581	148.88	
879.117	173.09	
882.651	186.02	
886.182	181.05	
889.71	169.44	
893.235	128.31	
896.758	87.52	
900.278	61.98	
903.795	46.06	
907.31	34.78	
910.822	33.79	
914.331	33.46	
917.838	34.45	
921.341	35.78	
924.843	46.72	
928.341	45.4	
931.837	55.68	
935.33	61.65	
938.821	58.33	
942.308	62.97	
945.793	61.65	
949.276	51.03	
952.756	36.44	
956.233	23.51	
959.707	27.49	
963.179	22.51	
966.649	15.21	
970.115	14.88	
973.579	17.54	
977.04	11.9	
980.499	14.88	
983.955	14.55	
987.408	16.21	
990.859	13.22	
994.307	16.54	
997.753	16.21	
1001.196	20.52	
1004.636	21.85	
1008.074	15.88	
1011.509	14.22	
1014.941	14.55	
1018.371	15.88	
1021.798	13.56	
1025.223	14.88	
1028.645	4.6	
1032.064	6.26	
1035.481	10.57	
1038.896	6.59	
1042.307	7.26	
1045.716	10.24	
1049.123	8.58	
1052.527	4.27	
1055.928	7.59	
1059.327	11.23	
1062.723	6.26	
1066.117	8.58	
1069.508	11.9	
1072.897	12.89	
1076.283	16.87	
1079.666	15.21	
1083.047	19.19	
1086.425	21.18	
1089.801	24.17	
1093.174	21.52	
1096.545	29.81	
1099.913	30.47	
1103.279	33.79	
1106.642	29.14	
1110.002	37.1	
1113.36	37.77	
1116.716	34.45	
1120.069	43.07	
1123.419	42.08	
1126.767	42.08	
1130.113	38.76	
1133.456	31.8	
1136.796	25.5	
