RamanShift:204		
0.351	-60.43	
4.587	-13.97	
8.82	-13.31	
13.049	-12.98	
17.275	-9.33	
21.497	-4.35	
25.716	-5.35	
29.931	-6.01	
34.142	-2.69	
38.351	-2.03	
42.555	-2.36	
46.756	-2.69	
50.954	-0.04	
55.148	-3.03	
59.339	-1.7	
63.527	-1.37	
67.71	3.28	
71.891	-3.03	
76.068	-1.37	
80.241	1.29	
84.411	3.28	
88.578	3.61	
92.741	7.92	
96.901	9.91	
101.057	11.57	
105.21	9.91	
109.359	13.89	
113.505	13.22	
117.648	19.19	
121.787	25.83	
125.923	25.16	
130.055	31.8	
134.184	29.48	
138.31	35.78	
142.432	38.76	
146.551	39.43	
150.667	43.41	
154.779	42.41	
158.887	47.05	
162.993	51.7	
167.095	57.34	
171.193	52.36	
175.289	52.69	
179.381	53.36	
183.469	49.38	
187.554	51.03	
191.636	54.02	
195.715	45.4	
199.79	41.75	
203.862	42.41	
207.931	39.43	
211.996	36.77	
216.058	33.46	
220.116	26.82	
224.172	35.45	
228.224	27.82	
232.272	23.17	
236.318	25.83	
240.36	26.16	
244.399	16.87	
248.434	16.21	
252.466	19.19	
256.495	14.55	
260.521	15.21	
264.544	15.55	
268.563	14.55	
272.579	15.21	
276.591	14.55	
280.601	16.54	
284.607	15.21	
288.61	9.24	
292.609	12.56	
296.606	9.58	
300.599	12.89	
304.589	12.89	
308.575	9.58	
312.559	7.59	
316.539	10.24	
320.516	11.9	
324.49	8.25	
328.461	8.25	
332.428	6.59	
336.392	5.27	
340.353	7.59	
344.311	9.58	
348.266	10.24	
352.217	6.59	
356.165	4.6	
360.11	9.91	
364.052	2.94	
367.991	5.93	
371.926	8.25	
375.859	8.58	
379.788	7.92	
383.714	9.91	
387.637	7.25	
391.557	7.92	
395.473	10.57	
399.387	10.57	
403.297	10.24	
407.204	8.58	
411.108	12.23	
415.009	8.25	
418.907	9.91	
422.802	13.56	
426.693	14.88	
430.581	29.48	
434.467	45.73	
438.349	63.64	
442.228	70.93	
446.104	47.05	
449.977	32.13	
453.847	19.86	
457.713	20.52	
461.577	10.57	
465.438	11.9	
469.295	10.57	
473.149	16.87	
477.001	8.58	
480.849	6.59	
484.694	7.25	
488.536	7.25	
492.375	7.25	
496.211	11.57	
500.044	7.25	
503.874	6.92	
507.701	4.6	
511.525	10.24	
515.346	6.59	
519.163	10.9	
522.978	10.24	
526.79	5.93	
530.598	11.23	
534.404	11.23	
538.207	12.89	
542.006	12.56	
545.803	13.56	
549.596	14.88	
553.387	20.19	
557.175	21.18	
560.959	19.53	
564.741	22.51	
568.519	28.81	
572.295	32.13	
576.068	36.77	
579.837	40.75	
583.604	51.37	
587.368	55.68	
591.128	73.25	
594.886	85.19	
598.641	89.17	
602.393	96.47	
606.142	104.76	
609.887	141.25	
613.63	183.37	
617.37	187.35	
621.108	135.28	
624.842	84.86	
628.573	60.32	
632.301	41.08	
636.027	27.49	
639.749	29.81	
643.468	17.2	
647.185	17.87	
650.899	14.55	
654.609	8.91	
658.317	11.9	
662.022	10.57	
665.724	9.91	
669.423	9.91	
673.119	8.25	
676.813	9.91	
680.503	7.92	
684.191	5.27	
687.875	8.58	
691.557	5.93	
695.236	4.27	
698.912	4.93	
702.585	6.26	
706.256	3.61	
709.923	8.25	
713.588	7.25	
717.249	8.91	
720.908	7.92	
724.564	8.91	
728.217	7.25	
731.868	9.91	
735.515	6.59	
739.16	8.58	
742.801	8.58	
746.44	9.91	
750.076	6.92	
753.71	8.25	
757.34	9.91	
760.968	8.25	
764.593	7.25	
768.215	7.92	
771.834	5.93	
775.45	10.57	
779.064	9.91	
782.675	10.9	
786.283	11.57	
789.888	11.23	
793.49	15.88	
797.09	11.9	
800.686	13.56	
804.281	13.22	
807.872	12.23	
811.46	13.89	
815.046	20.19	
818.629	23.84	
822.209	23.84	
825.786	23.84	
829.361	25.83	
832.933	32.79	
836.502	36.77	
840.068	42.41	
843.632	56.01	
847.193	73.59	
850.751	80.22	
854.306	88.51	
857.859	99.46	
861.409	122.01	
864.956	141.58	
868.5	141.25	
872.042	166.79	
875.581	215.21	
879.117	303.44	
882.651	446.07	
886.182	584.73	
889.71	627.19	
893.235	494.5	
896.758	314.38	
900.278	188.34	
903.795	116.37	
907.31	72.26	
910.822	52.03	
914.331	37.1	
917.838	29.48	
921.341	26.82	
924.843	26.82	
928.341	21.52	
931.837	18.2	
935.33	19.53	
938.821	17.87	
942.308	15.55	
945.793	11.23	
949.276	11.23	
952.756	16.54	
956.233	11.23	
959.707	13.89	
963.179	14.55	
966.649	12.56	
970.115	12.89	
973.579	14.88	
977.04	12.23	
980.499	12.56	
983.955	13.89	
987.408	18.2	
990.859	17.87	
994.307	17.54	
997.753	18.86	
1001.196	27.15	
1004.636	30.14	
1008.074	28.81	
1011.509	24.83	
1014.941	20.52	
1018.371	20.52	
1021.798	18.53	
1025.223	15.21	
1028.645	12.89	
1032.064	5.27	
1035.481	12.23	
1038.896	9.58	
1042.307	11.9	
1045.716	9.58	
1049.123	10.24	
1052.527	14.22	
1055.928	7.25	
1059.327	9.58	
1062.723	9.91	
1066.117	8.58	
1069.508	3.61	
1072.897	8.91	
1076.283	6.92	
1079.666	3.94	
1083.047	7.92	
1086.425	4.93	
1089.801	3.94	
1093.174	7.92	
1096.545	2.94	
1099.913	11.23	
1103.279	4.93	
1106.642	4.6	
1110.002	4.27	
1113.36	3.28	
1116.716	6.92	
1120.069	3.94	
1123.419	3.94	
1126.767	6.59	
1130.113	5.93	
1133.456	4.6	
1136.796	6.92	
1140.134	6.92	
1143.47	7.92	
1146.802	5.6	
1150.133	8.25	
1153.461	5.6	
1156.786	3.94	
1160.109	6.92	
1163.43	8.91	
1166.748	7.25	
1170.063	9.91	
1173.376	8.91	
1176.687	7.59	
1179.995	7.25	
1183.3	11.9	
1186.603	12.56	
1189.904	6.59	
1193.202	7.59	
1196.498	12.23	
1199.791	13.56	
1203.082	6.59	
1206.37	10.57	
1209.656	8.91	
1212.94	6.59	
1216.221	12.56	
1219.499	9.24	
1222.775	11.23	
1226.049	15.21	
1229.32	13.89	
1232.589	14.88	
1235.856	16.21	
1239.12	11.23	
1242.381	17.54	
1245.64	13.89	
1248.897	16.54	
1252.151	17.2	
1255.403	19.86	
1258.652	16.54	
1261.9	28.15	
1265.144	22.51	
1268.386	23.84	
1271.626	27.49	
1274.864	34.12	
1278.099	32.13	
1281.331	32.46	
1284.562	25.83	
1287.789	27.49	
1291.015	22.84	
1294.238	25.16	
1297.459	27.15	
1300.677	24.5	
1303.893	25.83	
1307.106	20.52	
1310.318	26.16	
1313.526	30.14	
1316.733	31.8	
1319.937	32.46	
1323.139	32.13	
1326.338	33.46	
1329.535	35.78	
1332.73	34.12	
1335.922	36.77	
1339.112	39.76	
1342.3	44.07	
1345.485	43.74	
1348.668	51.03	
1351.848	47.39	
1355.027	56.67	
1358.203	55.01	
1361.376	60.98	
1364.547	64.3	
1367.716	53.02	
1370.883	51.37	
1374.047	55.68	
1377.209	49.38	
1380.369	55.35	
1383.526	57.34	
1386.681	56.01	
1389.834	55.01	
1392.984	58.33	
1396.132	65.63	
1399.278	68.94	
1402.421	73.59	
1405.562	86.19	
1408.701	80.22	
1411.838	92.49	
1414.972	94.48	
1418.104	97.47	
1421.234	99.79	
1424.361	104.1	
1427.486	102.77	
1430.609	97.14	
1433.73	94.48	
1436.848	94.15	
1439.964	91.5	
1443.078	85.86	
1446.189	73.92	
1449.299	63.31	
1452.405	62.31	
1455.51	62.97	
1458.613	57.34	
1461.713	53.02	
1464.811	46.39	
1467.906	46.06	
1471	41.42	
1474.091	36.44	
1477.18	35.45	
1480.267	37.44	
1483.351	33.12	
1486.433	35.45	
1489.513	31.47	
1492.591	32.46	
1495.666	32.46	
1498.74	32.79	
1501.811	24.5	
1504.879	27.49	
1507.946	29.81	
1511.01	31.8	
