RamanShift:204		
0.351	-98.87	
4.587	-13.27	
8.82	-3.98	
13.049	-3.65	
17.275	-2.98	
21.497	0.99	
25.716	-3.32	
29.931	-0.33	
34.142	0.99	
38.351	0	
42.555	-1.33	
46.756	-0.33	
50.954	0.99	
55.148	1.33	
59.339	-1.99	
63.527	-0.66	
67.71	-2.65	
71.891	-2.98	
76.068	-2.32	
80.241	-0.99	
84.411	2.32	
88.578	1.66	
92.741	1.99	
96.901	2.98	
101.057	6.63	
105.21	1.99	
109.359	5.97	
113.505	3.65	
117.648	5.97	
121.787	7.3	
125.923	6.63	
130.055	11.28	
134.184	11.94	
138.31	10.28	
142.432	11.28	
146.551	13.6	
150.667	16.91	
154.779	16.25	
158.887	22.22	
162.993	19.57	
167.095	23.55	
171.193	24.21	
175.289	23.55	
179.381	34.16	
183.469	21.89	
187.554	29.52	
191.636	26.86	
195.715	31.18	
199.79	30.51	
203.862	36.81	
207.931	31.18	
211.996	36.48	
216.058	35.49	
220.116	36.81	
224.172	36.15	
228.224	37.81	
232.272	42.45	
236.318	43.45	
240.36	45.11	
244.399	43.45	
248.434	46.76	
252.466	43.78	
256.495	60.36	
260.521	54.39	
264.544	46.1	
268.563	47.1	
272.579	54.39	
276.591	60.69	
280.601	73.3	
284.607	75.29	
288.61	96.85	
292.609	117.74	
296.606	144.94	
300.599	154.56	
304.589	153.89	
308.575	133.99	
312.559	119.07	
316.539	116.75	
320.516	118.74	
324.49	149.91	
328.461	161.52	
332.428	165.17	
336.392	141.29	
340.353	118.4	
344.311	85.9	
348.266	76.28	
352.217	67	
356.165	60.69	
360.11	55.39	
364.052	49.75	
367.991	56.38	
371.926	78.6	
375.859	74.96	
379.788	84.57	
383.714	71.31	
387.637	71.64	
391.557	65.34	
395.473	54.39	
399.387	47.1	
403.297	45.11	
407.204	52.4	
411.108	61.36	
415.009	48.75	
418.907	33.83	
422.802	25.21	
426.693	24.54	
430.581	23.22	
434.467	26.2	
438.349	18.9	
442.228	21.56	
446.104	11.94	
449.977	19.9	
453.847	19.57	
457.713	21.56	
461.577	22.22	
465.438	28.85	
469.295	32.83	
473.149	38.47	
477.001	41.13	
480.849	36.15	
484.694	28.52	
488.536	27.86	
492.375	27.86	
496.211	19.9	
500.044	14.92	
503.874	17.25	
507.701	21.56	
511.525	17.91	
515.346	27.53	
519.163	21.23	
522.978	20.23	
526.79	23.55	
530.598	21.23	
534.404	21.89	
538.207	26.2	
542.006	23.88	
545.803	26.2	
549.596	23.22	
553.387	23.55	
557.175	24.54	
560.959	25.21	
564.741	20.23	
568.519	17.25	
572.295	20.23	
576.068	20.23	
579.837	23.55	
583.604	15.26	
587.368	17.58	
591.128	21.56	
594.886	19.24	
598.641	22.55	
602.393	24.21	
606.142	24.21	
609.887	23.22	
613.63	27.53	
617.37	28.52	
621.108	36.81	
624.842	27.53	
628.573	37.81	
632.301	50.41	
636.027	56.05	
639.749	59.7	
643.468	69.65	
647.185	92.53	
650.899	126.7	
654.609	205.97	
658.317	326.37	
662.022	468.34	
665.724	561.89	
669.423	553.92	
673.119	424.89	
676.813	272.97	
680.503	173.46	
684.191	128.02	
687.875	131.01	
691.557	156.21	
695.236	171.47	
698.912	192.37	
702.585	181.42	
706.256	149.91	
709.923	111.11	
713.588	76.61	
